,Unnamed: 0,CRSDep,CRSDepRound,ActDep,DepDelay,Origin,Dest,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Temp,DewPoint,RelHumidity,Precip,WindDir,WindSpeed,AirPressure
1253,1253,2008-01-03 17:30:00,2008-01-03 17:00:00,2008-01-03 17:36:00,6,ORD,JFK,,,,,,-10.6,-16.1,64.0,0.0,200.0,20.5,1039.0
212,212,2008-01-03 16:42:00,2008-01-03 17:00:00,2008-01-03 17:20:00,38,ORD,BMI,0.0,0.0,0.0,0.0,46.0,-10.6,-16.1,64.0,0.0,200.0,20.5,1039.0
1665,1665,2008-01-03 17:45:00,2008-01-03 18:00:00,2008-01-03 18:28:00,43,ORD,AZO,39.0,0.0,0.0,0.0,0.0,-8.3,-15.1,58.0,0.0,220.0,22.3,1037.7
1668,1668,2008-01-03 17:38:00,2008-01-03 18:00:00,2008-01-03 17:41:00,3,ORD,XNA,,,,,,-8.3,-15.1,58.0,0.0,220.0,22.3,1037.7
224,224,2008-01-03 18:00:00,2008-01-03 18:00:00,2008-01-03 18:01:00,1,ORD,CLT,,,,,,-8.3,-15.1,58.0,0.0,220.0,22.3,1037.7
218,218,2008-01-03 19:30:00,2008-01-03 19:00:00,2008-01-03 19:32:00,2,ORD,CAK,,,,,,-7.2,-13.9,59.0,0.0,200.0,24.1,1036.6
227,227,2008-01-03 18:45:00,2008-01-03 19:00:00,2008-01-03 19:06:00,21,ORD,DSM,15.0,0.0,0.0,0.0,0.0,-7.2,-13.9,59.0,0.0,200.0,24.1,1036.6
239,239,2008-01-03 19:30:00,2008-01-03 19:00:00,2008-01-03 19:50:00,20,ORD,MBS,0.0,0.0,0.0,0.0,45.0,-7.2,-13.9,59.0,0.0,200.0,24.1,1036.6
1647,1647,2008-01-03 19:31:00,2008-01-03 20:00:00,2008-01-03 20:11:00,40,ORD,TVC,0.0,0.0,0.0,0.0,64.0,-6.7,-13.8,57.0,0.0,190.0,22.3,1034.7
1649,1649,2008-01-03 19:55:00,2008-01-03 20:00:00,2008-01-03 21:19:00,84,ORD,OKC,0.0,0.0,0.0,0.0,89.0,-6.7,-13.8,57.0,0.0,190.0,22.3,1034.7
210,210,2008-01-03 19:35:00,2008-01-03 20:00:00,2008-01-03 19:41:00,6,ORD,BHM,21.0,0.0,0.0,0.0,0.0,-6.7,-13.8,57.0,0.0,190.0,22.3,1034.7
209,209,2008-01-03 20:59:00,2008-01-03 21:00:00,2008-01-03 22:17:00,78,ORD,BDL,99.0,0.0,0.0,0.0,0.0,-6.7,-13.4,59.0,0.0,180.0,29.5,1033.3
215,215,2008-01-03 21:25:00,2008-01-03 21:00:00,2008-01-03 21:34:00,9,ORD,BUF,,,,,,-6.7,-13.4,59.0,0.0,180.0,29.5,1033.3
221,221,2008-01-03 21:09:00,2008-01-03 21:00:00,2008-01-03 21:09:00,0,ORD,CLT,,,,,,-6.7,-13.4,59.0,0.0,180.0,29.5,1033.3
5860,5860,2008-01-03 22:20:00,2008-01-03 22:00:00,2008-01-03 22:51:00,31,ORD,DEN,0.0,0.0,7.0,0.0,31.0,-7.2,-13.9,59.0,0.0,190.0,25.9,1032.9
228,228,2008-01-03 22:20:00,2008-01-03 22:00:00,2008-01-03 00:13:00,113,ORD,DSM,123.0,0.0,0.0,0.0,0.0,-7.2,-13.9,59.0,0.0,190.0,25.9,1032.9
243,243,2008-01-03 21:35:00,2008-01-03 22:00:00,2008-01-03 21:38:00,3,ORD,PIT,,,,,,-7.2,-13.9,59.0,0.0,190.0,25.9,1032.9
253,253,2008-01-04 06:30:00,2008-01-04 06:00:00,2008-01-04 06:35:00,5,ORD,CID,,,,,,-5.0,-10.0,68.0,0.0,210.0,27.7,1028.5
258,258,2008-01-04 06:15:00,2008-01-04 06:00:00,2008-01-04 06:22:00,7,ORD,GSO,,,,,,-5.0,-10.0,68.0,0.0,210.0,27.7,1028.5
268,268,2008-01-04 06:25:00,2008-01-04 06:00:00,2008-01-04 08:05:00,100,ORD,SAV,94.0,0.0,0.0,0.0,0.0,-5.0,-10.0,68.0,0.0,210.0,27.7,1028.5
267,267,2008-01-04 07:13:00,2008-01-04 07:00:00,2008-01-04 08:14:00,61,ORD,ROC,60.0,0.0,0.0,0.0,0.0,-5.0,-10.0,68.0,0.0,210.0,24.1,1028.0
1259,1259,2008-01-04 07:00:00,2008-01-04 07:00:00,2008-01-04 07:00:00,0,ORD,JFK,,,,,,-5.0,-10.0,68.0,0.0,210.0,24.1,1028.0
3,3,2008-01-04 06:50:00,2008-01-04 07:00:00,2008-01-04 06:58:00,8,ORD,EWR,,,,,,-5.0,-10.0,68.0,0.0,210.0,24.1,1028.0
1706,1706,2008-01-04 08:15:00,2008-01-04 08:00:00,2008-01-04 08:20:00,5,ORD,ASE,,,,,,-5.0,-10.0,68.0,0.0,210.0,20.5,1027.9
1258,1258,2008-01-04 07:50:00,2008-01-04 08:00:00,2008-01-04 07:50:00,0,ORD,CVG,,,,,,-5.0,-10.0,68.0,0.0,210.0,20.5,1027.9
263,263,2008-01-04 07:56:00,2008-01-04 08:00:00,2008-01-04 07:57:00,1,ORD,MHT,,,,,,-5.0,-10.0,68.0,0.0,210.0,20.5,1027.9
1699,1699,2008-01-04 09:20:00,2008-01-04 09:00:00,2008-01-04 09:32:00,12,ORD,CVG,18.0,0.0,0.0,0.0,0.0,-5.6,-10.0,71.0,0.0,200.0,20.5,1027.7
254,254,2008-01-04 09:00:00,2008-01-04 09:00:00,2008-01-04 09:23:00,23,ORD,CLT,28.0,0.0,0.0,0.0,0.0,-5.6,-10.0,71.0,0.0,200.0,20.5,1027.7
251,251,2008-01-04 09:05:00,2008-01-04 09:00:00,2008-01-04 09:55:00,50,ORD,CAE,59.0,0.0,0.0,0.0,0.0,-5.6,-10.0,71.0,0.0,200.0,20.5,1027.7
1710,1710,2008-01-04 10:05:00,2008-01-04 10:00:00,2008-01-04 10:08:00,3,ORD,BOI,,,,,,-5.0,-9.4,71.0,0.0,200.0,16.6,1027.0
1257,1257,2008-01-04 09:40:00,2008-01-04 10:00:00,2008-01-04 09:40:00,0,ORD,JFK,,,,,,-5.0,-9.4,71.0,0.0,200.0,16.6,1027.0
265,265,2008-01-04 10:11:00,2008-01-04 10:00:00,2008-01-04 10:54:00,43,ORD,MSN,0.0,0.0,0.0,0.0,35.0,-5.0,-9.4,71.0,0.0,200.0,16.6,1027.0
3486,3486,2008-01-04 11:30:00,2008-01-04 11:00:00,2008-01-04 11:33:00,3,ORD,LAX,,,,,,-4.4,-8.9,71.0,0.0,200.0,20.5,1026.9
4071,4071,2008-01-04 10:55:00,2008-01-04 11:00:00,2008-01-04 13:17:00,142,ORD,IAD,142.0,0.0,8.0,0.0,0.0,-4.4,-8.9,71.0,0.0,200.0,20.5,1026.9
5562,5562,2008-01-04 11:00:00,2008-01-04 11:00:00,2008-01-04 11:01:00,1,ORD,DCA,,,,,,-4.4,-8.9,71.0,0.0,200.0,20.5,1026.9
266,266,2008-01-04 12:00:00,2008-01-04 12:00:00,2008-01-04 12:23:00,23,ORD,OKC,16.0,0.0,0.0,0.0,0.0,-3.9,-8.9,68.0,0.0,200.0,18.4,1026.6
1255,1255,2008-01-04 12:10:00,2008-01-04 12:00:00,2008-01-04 12:10:00,0,ORD,CVG,,,,,,-3.9,-8.9,68.0,0.0,200.0,18.4,1026.6
1260,1260,2008-01-04 12:00:00,2008-01-04 12:00:00,2008-01-04 12:00:00,0,ORD,JFK,,,,,,-3.9,-8.9,68.0,0.0,200.0,18.4,1026.6
3528,3528,2008-01-04 13:15:00,2008-01-04 13:00:00,2008-01-04 14:23:00,68,ORD,MSP,0.0,0.0,6.0,0.0,68.0,-3.9,-8.9,68.0,0.0,190.0,22.3,1026.1
1712,1712,2008-01-04 13:10:00,2008-01-04 13:00:00,2008-01-04 13:10:00,0,ORD,TVC,,,,,,-3.9,-8.9,68.0,0.0,190.0,22.3,1026.1
260,260,2008-01-04 13:15:00,2008-01-04 13:00:00,2008-01-04 13:58:00,43,ORD,IAH,54.0,0.0,0.0,0.0,0.0,-3.9,-8.9,68.0,0.0,190.0,22.3,1026.1
1256,1256,2008-01-04 13:50:00,2008-01-04 14:00:00,2008-01-04 14:00:00,10,ORD,CVG,,,,,,-3.9,-8.9,68.0,0.0,200.0,22.3,1025.8
1711,1711,2008-01-04 13:58:00,2008-01-04 14:00:00,2008-01-04 14:20:00,22,ORD,AZO,0.0,0.0,0.0,0.0,16.0,-3.9,-8.9,68.0,0.0,200.0,22.3,1025.8
1716,1716,2008-01-04 13:35:00,2008-01-04 14:00:00,2008-01-04 14:28:00,53,ORD,SAV,46.0,0.0,0.0,0.0,0.0,-3.9,-8.9,68.0,0.0,200.0,22.3,1025.8
1723,1723,2008-01-04 15:00:00,2008-01-04 15:00:00,2008-01-04 15:02:00,2,ORD,OMA,,,,,,-3.3,-8.9,65.0,0.0,200.0,29.5,1025.6
1703,1703,2008-01-04 14:50:00,2008-01-04 15:00:00,2008-01-04 14:50:00,0,ORD,CLE,,,,,,-3.3,-8.9,65.0,0.0,200.0,29.5,1025.6
1729,1729,2008-01-04 14:59:00,2008-01-04 15:00:00,2008-01-04 15:30:00,31,ORD,XNA,21.0,0.0,0.0,0.0,0.0,-3.3,-8.9,65.0,0.0,200.0,29.5,1025.6
252,252,2008-01-04 16:15:00,2008-01-04 16:00:00,2008-01-04 16:15:00,0,ORD,CAE,,,,,,-2.8,-8.9,63.0,0.0,200.0,24.1,1025.6
249,249,2008-01-04 15:45:00,2008-01-04 16:00:00,2008-01-04 15:46:00,1,ORD,BNA,,,,,,-2.8,-8.9,63.0,0.0,200.0,24.1,1025.6
37,37,2008-01-04 16:00:00,2008-01-04 16:00:00,2008-01-04 16:31:00,31,ORD,EWR,0.0,26.0,0.0,0.0,0.0,-2.8,-8.9,63.0,0.0,200.0,24.1,1025.6
1704,1704,2008-01-04 17:14:00,2008-01-04 17:00:00,2008-01-04 17:37:00,23,ORD,FSD,,,,,,-2.2,-8.9,60.0,0.0,210.0,25.9,1024.8
1708,1708,2008-01-04 16:50:00,2008-01-04 17:00:00,2008-01-04 16:52:00,2,ORD,SBN,,,,,,-2.2,-8.9,60.0,0.0,210.0,25.9,1024.8
1714,1714,2008-01-04 16:53:00,2008-01-04 17:00:00,2008-01-04 17:07:00,14,ORD,MSN,,,,,,-2.2,-8.9,60.0,0.0,210.0,25.9,1024.8
1728,1728,2008-01-04 17:45:00,2008-01-04 18:00:00,2008-01-04 18:44:00,59,ORD,GRB,0.0,0.0,0.0,0.0,53.0,-1.1,-8.3,58.0,0.0,210.0,22.3,1023.9
255,255,2008-01-04 18:00:00,2008-01-04 18:00:00,2008-01-04 18:30:00,30,ORD,CLT,24.0,0.0,0.0,0.0,0.0,-1.1,-8.3,58.0,0.0,210.0,22.3,1023.9
3562,3562,2008-01-04 18:30:00,2008-01-04 18:00:00,2008-01-04 18:37:00,7,ORD,LAX,7.0,0.0,15.0,0.0,0.0,-1.1,-8.3,58.0,0.0,210.0,22.3,1023.9
262,262,2008-01-04 19:30:00,2008-01-04 19:00:00,2008-01-04 20:10:00,40,ORD,MBS,50.0,0.0,0.0,0.0,0.0,-0.6,-7.9,58.0,0.0,210.0,24.1,1023.0
1724,1724,2008-01-04 19:30:00,2008-01-04 19:00:00,2008-01-04 19:32:00,2,ORD,CRW,,,,,,-0.6,-7.9,58.0,0.0,210.0,24.1,1023.0
259,259,2008-01-04 19:00:00,2008-01-04 19:00:00,2008-01-04 19:05:00,5,ORD,GSP,,,,,,-0.6,-7.9,58.0,0.0,210.0,24.1,1023.0
264,264,2008-01-04 19:31:00,2008-01-04 20:00:00,2008-01-04 19:32:00,1,ORD,MHT,,,,,,-0.6,-7.2,61.0,0.0,200.0,27.7,1022.2
1713,1713,2008-01-04 19:31:00,2008-01-04 20:00:00,2008-01-04 19:32:00,1,ORD,TVC,,,,,,-0.6,-7.2,61.0,0.0,200.0,27.7,1022.2
1720,1720,2008-01-04 19:45:00,2008-01-04 20:00:00,2008-01-04 19:59:00,14,ORD,AUS,0.0,0.0,0.0,0.0,26.0,-0.6,-7.2,61.0,0.0,200.0,27.7,1022.2
250,250,2008-01-04 21:25:00,2008-01-04 21:00:00,2008-01-04 21:37:00,12,ORD,BUF,15.0,0.0,0.0,0.0,0.0,0.0,-6.6,61.0,0.0,200.0,24.1,1021.5
261,261,2008-01-04 21:25:00,2008-01-04 21:00:00,2008-01-04 21:35:00,10,ORD,LAN,,,,,,0.0,-6.6,61.0,0.0,200.0,24.1,1021.5
257,257,2008-01-04 21:20:00,2008-01-04 21:00:00,2008-01-04 21:22:00,2,ORD,FWA,,,,,,0.0,-6.6,61.0,0.0,200.0,24.1,1021.5
269,269,2008-01-04 22:00:00,2008-01-04 22:00:00,2008-01-04 22:00:00,0,ORD,SBN,,,,,,-0.6,-6.2,66.0,0.0,180.0,18.4,1021.2
248,248,2008-01-04 21:40:00,2008-01-04 22:00:00,2008-01-04 22:10:00,30,ORD,BMI,28.0,0.0,0.0,0.0,0.0,-0.6,-6.2,66.0,0.0,180.0,18.4,1021.2
256,256,2008-01-04 22:20:00,2008-01-04 22:00:00,2008-01-04 22:20:00,0,ORD,DSM,,,,,,-0.6,-6.2,66.0,0.0,180.0,18.4,1021.2
283,283,2008-01-05 06:30:00,2008-01-05 06:00:00,2008-01-05 06:30:00,0,ORD,CID,,,,,,2.2,-4.3,62.0,0.0,210.0,33.5,1016.9
307,307,2008-01-05 06:30:00,2008-01-05 06:00:00,2008-01-05 06:30:00,0,ORD,MBS,,,,,,2.2,-4.3,62.0,0.0,210.0,33.5,1016.9
1764,1764,2008-01-05 06:00:00,2008-01-05 06:00:00,2008-01-05 06:21:00,21,ORD,ORF,,,,,,2.2,-4.3,62.0,0.0,210.0,33.5,1016.9
1784,1784,2008-01-05 06:47:00,2008-01-05 07:00:00,2008-01-05 09:38:00,171,ORD,PIT,190.0,0.0,0.0,0.0,0.0,2.2,-4.3,62.0,0.0,200.0,33.5,1016.2
279,279,2008-01-05 07:25:00,2008-01-05 07:00:00,2008-01-05 07:35:00,10,ORD,BUF,,,,,,2.2,-4.3,62.0,0.0,200.0,33.5,1016.2
292,292,2008-01-05 07:08:00,2008-01-05 07:00:00,2008-01-05 07:50:00,42,ORD,FWA,55.0,0.0,0.0,0.0,0.0,2.2,-4.3,62.0,0.0,200.0,33.5,1016.2
308,308,2008-01-05 07:35:00,2008-01-05 08:00:00,2008-01-05 07:39:00,4,ORD,MDT,,,,,,2.2,-4.3,62.0,0.0,210.0,27.7,1015.4
1744,1744,2008-01-05 07:35:00,2008-01-05 08:00:00,2008-01-05 07:35:00,0,ORD,SBN,,,,,,2.2,-4.3,62.0,0.0,210.0,27.7,1015.4
298,298,2008-01-05 08:00:00,2008-01-05 08:00:00,2008-01-05 10:00:00,120,ORD,GRR,128.0,0.0,0.0,0.0,0.0,2.2,-4.3,62.0,0.0,210.0,27.7,1015.4
300,300,2008-01-05 09:00:00,2008-01-05 09:00:00,2008-01-05 09:10:00,10,ORD,GSP,0.0,0.0,0.0,0.0,29.0,2.8,-4.0,61.0,0.0,210.0,29.5,1015.0
270,270,2008-01-05 09:00:00,2008-01-05 09:00:00,2008-01-05 11:05:00,125,ORD,ABE,0.0,0.0,0.0,0.0,142.0,2.8,-4.0,61.0,0.0,210.0,29.5,1015.0
299,299,2008-01-05 09:00:00,2008-01-05 09:00:00,2008-01-05 09:41:00,41,ORD,GSO,54.0,0.0,0.0,0.0,0.0,2.8,-4.0,61.0,0.0,210.0,29.5,1015.0
274,274,2008-01-05 10:13:00,2008-01-05 10:00:00,2008-01-05 11:43:00,90,ORD,BMI,0.0,0.0,0.0,0.0,107.0,2.2,-1.8,75.0,,210.0,25.9,1014.7
284,284,2008-01-05 09:45:00,2008-01-05 10:00:00,2008-01-05 09:54:00,9,ORD,CID,20.0,0.0,0.0,0.0,0.0,2.2,-1.8,75.0,,210.0,25.9,1014.7
281,281,2008-01-05 09:40:00,2008-01-05 10:00:00,2008-01-05 09:55:00,15,ORD,CAK,24.0,0.0,0.0,0.0,0.0,2.2,-1.8,75.0,,210.0,25.9,1014.7
1761,1761,2008-01-05 10:57:00,2008-01-05 11:00:00,2008-01-05 11:17:00,20,ORD,CLE,0.0,0.0,0.0,0.0,32.0,2.2,-0.6,82.0,,200.0,25.9,1014.4
1753,1753,2008-01-05 11:30:00,2008-01-05 11:00:00,2008-01-05 13:22:00,112,ORD,PIT,0.0,0.0,0.0,0.0,113.0,2.2,-0.6,82.0,,200.0,25.9,1014.4
55,55,2008-01-05 10:45:00,2008-01-05 11:00:00,2008-01-05 10:51:00,6,ORD,EWR,0.0,0.0,12.0,0.0,6.0,2.2,-0.6,82.0,,200.0,25.9,1014.4
1746,1746,2008-01-05 12:30:00,2008-01-05 12:00:00,2008-01-05 14:11:00,101,ORD,OMA,0.0,0.0,0.0,0.0,88.0,2.8,0.0,82.0,0.0,190.0,24.1,1014.4
1262,1262,2008-01-05 12:05:00,2008-01-05 12:00:00,2008-01-05 12:05:00,0,ORD,JFK,0.0,0.0,23.0,0.0,0.0,2.8,0.0,82.0,0.0,190.0,24.1,1014.4
1742,1742,2008-01-05 11:45:00,2008-01-05 12:00:00,2008-01-05 12:07:00,22,ORD,ATL,0.0,0.0,0.0,0.0,44.0,2.8,0.0,82.0,0.0,190.0,24.1,1014.4
275,275,2008-01-05 13:13:00,2008-01-05 13:00:00,2008-01-05 13:13:00,0,ORD,BMI,,,,,,2.2,-0.1,85.0,0.0,200.0,22.3,1014.0
277,277,2008-01-05 13:10:00,2008-01-05 13:00:00,2008-01-05 13:10:00,0,ORD,BNA,,,,,,2.2,-0.1,85.0,0.0,200.0,22.3,1014.0
297,297,2008-01-05 13:15:00,2008-01-05 13:00:00,2008-01-05 13:15:00,0,ORD,GRB,,,,,,2.2,-0.1,85.0,0.0,200.0,22.3,1014.0
271,271,2008-01-05 13:54:00,2008-01-05 14:00:00,2008-01-05 14:34:00,40,ORD,AVP,0.0,0.0,0.0,0.0,37.0,2.2,-0.1,85.0,0.0,190.0,18.4,1014.0
295,295,2008-01-05 13:37:00,2008-01-05 14:00:00,2008-01-05 14:38:00,61,ORD,FWA,0.0,0.0,0.0,0.0,60.0,2.2,-0.1,85.0,0.0,190.0,18.4,1014.0
301,301,2008-01-05 14:29:00,2008-01-05 14:00:00,2008-01-05 14:55:00,26,ORD,GSP,0.0,0.0,0.0,0.0,19.0,2.2,-0.1,85.0,0.0,190.0,18.4,1014.0
317,317,2008-01-05 14:45:00,2008-01-05 15:00:00,2008-01-05 14:50:00,5,ORD,ROA,,,,,,2.8,0.5,85.0,0.0,200.0,20.5,1013.5
1752,1752,2008-01-05 14:50:00,2008-01-05 15:00:00,2008-01-05 15:17:00,27,ORD,CLE,0.0,0.0,0.0,0.0,18.0,2.8,0.5,85.0,0.0,200.0,20.5,1013.5
287,287,2008-01-05 14:50:00,2008-01-05 15:00:00,2008-01-05 17:09:00,139,ORD,COS,141.0,0.0,0.0,0.0,0.0,2.8,0.5,85.0,0.0,200.0,20.5,1013.5
312,312,2008-01-05 15:55:00,2008-01-05 16:00:00,2008-01-05 18:44:00,169,ORD,MSN,168.0,0.0,0.0,0.0,0.0,3.3,1.0,85.0,0.0,200.0,18.4,1013.5
320,320,2008-01-05 16:25:00,2008-01-05 16:00:00,2008-01-05 18:17:00,112,ORD,SPI,0.0,0.0,0.0,0.0,111.0,3.3,1.0,85.0,0.0,200.0,18.4,1013.5
294,294,2008-01-05 16:30:00,2008-01-05 16:00:00,2008-01-05 17:11:00,41,ORD,FWA,0.0,0.0,0.0,0.0,49.0,3.3,1.0,85.0,0.0,200.0,18.4,1013.5
314,314,2008-01-05 16:39:00,2008-01-05 17:00:00,2008-01-05 18:54:00,135,ORD,PIT,0.0,0.0,0.0,0.0,138.0,3.9,1.8,86.0,0.0,200.0,20.5,1012.9
1750,1750,2008-01-05 16:45:00,2008-01-05 17:00:00,2008-01-05 18:29:00,104,ORD,MKE,0.0,0.0,0.0,0.0,103.0,3.9,1.8,86.0,0.0,200.0,20.5,1012.9
319,319,2008-01-05 16:50:00,2008-01-05 17:00:00,2008-01-05 18:30:00,100,ORD,SBN,0.0,0.0,0.0,0.0,123.0,3.9,1.8,86.0,0.0,200.0,20.5,1012.9
286,286,2008-01-05 18:00:00,2008-01-05 18:00:00,2008-01-05 19:18:00,78,ORD,CLT,69.0,0.0,0.0,0.0,0.0,4.4,2.3,86.0,0.0,210.0,18.4,1012.5
280,280,2008-01-05 18:15:00,2008-01-05 18:00:00,2008-01-05 20:03:00,108,ORD,CAE,124.0,0.0,0.0,0.0,0.0,4.4,2.3,86.0,0.0,210.0,18.4,1012.5
310,310,2008-01-05 17:38:00,2008-01-05 18:00:00,2008-01-05 18:17:00,39,ORD,MHT,0.0,0.0,0.0,0.0,51.0,4.4,2.3,86.0,0.0,210.0,18.4,1012.5
282,282,2008-01-05 19:30:00,2008-01-05 19:00:00,2008-01-05 21:51:00,141,ORD,CAK,0.0,0.0,0.0,0.0,144.0,5.0,2.9,86.0,0.0,210.0,27.7,1011.6
289,289,2008-01-05 18:53:00,2008-01-05 19:00:00,2008-01-05 20:20:00,87,ORD,DSM,0.0,0.0,0.0,0.0,98.0,5.0,2.9,86.0,0.0,210.0,27.7,1011.6
302,302,2008-01-05 19:00:00,2008-01-05 19:00:00,2008-01-05 20:32:00,92,ORD,GSP,0.0,0.0,0.0,0.0,92.0,5.0,2.9,86.0,0.0,210.0,27.7,1011.6
1751,1751,2008-01-05 19:35:00,2008-01-05 20:00:00,2008-01-05 22:16:00,161,ORD,CHS,0.0,0.0,0.0,0.0,160.0,5.6,3.3,85.0,0.0,210.0,20.5,1010.9
290,290,2008-01-05 19:55:00,2008-01-05 20:00:00,2008-01-05 20:31:00,36,ORD,DSM,0.0,0.0,0.0,0.0,39.0,5.6,3.3,85.0,0.0,210.0,20.5,1010.9
273,273,2008-01-05 19:35:00,2008-01-05 20:00:00,2008-01-05 21:03:00,88,ORD,BHM,0.0,0.0,0.0,0.0,82.0,5.6,3.3,85.0,0.0,210.0,20.5,1010.9
285,285,2008-01-05 21:09:00,2008-01-05 21:00:00,2008-01-05 22:14:00,65,ORD,CLT,0.0,0.0,0.0,0.0,63.0,5.6,3.9,89.0,0.0,200.0,22.3,1010.2
272,272,2008-01-05 20:59:00,2008-01-05 21:00:00,2008-01-05 21:26:00,27,ORD,BDL,25.0,0.0,0.0,0.0,0.0,5.6,3.9,89.0,0.0,200.0,22.3,1010.2
278,278,2008-01-05 21:15:00,2008-01-05 21:00:00,2008-01-05 21:26:00,11,ORD,BNA,17.0,0.0,0.0,0.0,0.0,5.6,3.9,89.0,0.0,200.0,22.3,1010.2
1771,1771,2008-01-05 21:45:00,2008-01-05 22:00:00,2008-01-05 22:04:00,19,ORD,GRB,0.0,0.0,0.0,0.0,35.0,5.6,3.9,89.0,0.0,190.0,25.9,1010.5
4040,4040,2008-01-05 22:27:00,2008-01-05 22:00:00,2008-01-05 22:31:00,4,ORD,MSP,,,,,,5.6,3.9,89.0,0.0,190.0,25.9,1010.5
276,276,2008-01-05 21:40:00,2008-01-05 22:00:00,2008-01-05 21:40:00,0,ORD,BMI,0.0,0.0,25.0,0.0,0.0,5.6,3.9,89.0,0.0,190.0,25.9,1010.5
4963,4963,2008-01-05 22:50:00,2008-01-05 23:00:00,2008-01-05 23:02:00,12,ORD,DEN,,,,,,6.1,4.4,89.0,0.0,200.0,18.4,1010.9
7671,7671,2008-01-05 22:33:00,2008-01-05 23:00:00,2008-01-05 01:54:00,201,ORD,LAX,0.0,0.0,21.0,0.0,198.0,6.1,4.4,89.0,0.0,200.0,18.4,1010.9
1829,1829,2008-01-06 06:00:00,2008-01-06 06:00:00,2008-01-06 06:29:00,29,ORD,ORF,0.0,0.0,0.0,0.0,23.0,6.1,5.7,97.0,,180.0,16.6,1010.9
1826,1826,2008-01-06 06:00:00,2008-01-06 06:00:00,2008-01-06 07:15:00,75,ORD,DAY,0.0,0.0,0.0,0.0,73.0,6.1,5.7,97.0,,180.0,16.6,1010.9
350,350,2008-01-06 06:15:00,2008-01-06 06:00:00,2008-01-06 07:20:00,65,ORD,GSO,58.0,0.0,0.0,0.0,0.0,6.1,5.7,97.0,,180.0,16.6,1010.9
370,370,2008-01-06 06:58:00,2008-01-06 07:00:00,2008-01-06 07:24:00,26,ORD,TVC,0.0,0.0,0.0,0.0,24.0,5.6,5.0,96.0,,170.0,14.8,1010.7
364,364,2008-01-06 07:13:00,2008-01-06 07:00:00,2008-01-06 07:30:00,17,ORD,ROC,37.0,0.0,0.0,0.0,0.0,5.6,5.0,96.0,,170.0,14.8,1010.7
330,330,2008-01-06 07:25:00,2008-01-06 07:00:00,2008-01-06 09:40:00,135,ORD,BUF,123.0,0.0,0.0,0.0,0.0,5.6,5.0,96.0,,170.0,14.8,1010.7
346,346,2008-01-06 08:17:00,2008-01-06 08:00:00,2008-01-06 09:23:00,66,ORD,FSD,0.0,0.0,0.0,0.0,67.0,5.6,5.0,96.0,0.3,180.0,14.8,1011.1
362,362,2008-01-06 07:56:00,2008-01-06 08:00:00,2008-01-06 07:57:00,1,ORD,MHT,,,,,,5.6,5.0,96.0,0.3,180.0,14.8,1011.1
360,360,2008-01-06 07:35:00,2008-01-06 08:00:00,2008-01-06 08:00:00,25,ORD,MDT,15.0,0.0,0.0,0.0,0.0,5.6,5.0,96.0,0.3,180.0,14.8,1011.1
341,341,2008-01-06 09:00:00,2008-01-06 09:00:00,2008-01-06 09:09:00,9,ORD,CLT,19.0,0.0,0.0,0.0,0.0,5.6,5.0,96.0,,170.0,9.4,1010.6
333,333,2008-01-06 09:05:00,2008-01-06 09:00:00,2008-01-06 12:00:00,175,ORD,CAE,0.0,0.0,0.0,0.0,161.0,5.6,5.0,96.0,,170.0,9.4,1010.6
323,323,2008-01-06 08:45:00,2008-01-06 09:00:00,2008-01-06 09:34:00,49,ORD,BHM,0.0,0.0,0.0,0.0,62.0,5.6,5.0,96.0,,170.0,9.4,1010.6
366,366,2008-01-06 09:45:00,2008-01-06 10:00:00,2008-01-06 11:17:00,92,ORD,SBN,0.0,128.0,0.0,0.0,0.0,6.1,5.7,97.0,0.0,170.0,14.8,1009.7
335,335,2008-01-06 09:40:00,2008-01-06 10:00:00,2008-01-06 10:15:00,35,ORD,CAK,0.0,0.0,0.0,0.0,66.0,6.1,5.7,97.0,0.0,170.0,14.8,1009.7
325,325,2008-01-06 10:13:00,2008-01-06 10:00:00,2008-01-06 12:23:00,130,ORD,BMI,130.0,0.0,0.0,0.0,0.0,6.1,5.7,97.0,0.0,170.0,14.8,1009.7
357,357,2008-01-06 11:02:00,2008-01-06 11:00:00,2008-01-06 14:32:00,210,ORD,LAN,0.0,0.0,0.0,0.0,208.0,6.7,6.7,100.0,0.0,180.0,14.8,1009.3
51,51,2008-01-06 11:05:00,2008-01-06 11:00:00,2008-01-06 12:01:00,56,ORD,EWR,10.0,0.0,15.0,0.0,46.0,6.7,6.7,100.0,0.0,180.0,14.8,1009.3
349,349,2008-01-06 11:09:00,2008-01-06 11:00:00,2008-01-06 11:59:00,50,ORD,GRR,87.0,0.0,0.0,0.0,0.0,6.7,6.7,100.0,0.0,180.0,14.8,1009.3
367,367,2008-01-06 11:55:00,2008-01-06 12:00:00,2008-01-06 14:06:00,131,ORD,SBN,0.0,0.0,0.0,0.0,130.0,7.8,7.2,96.0,0.0,180.0,20.5,1009.1
80,80,2008-01-06 12:05:00,2008-01-06 12:00:00,2008-01-06 13:35:00,90,ORD,IAH,0.0,9.0,5.0,0.0,81.0,7.8,7.2,96.0,0.0,180.0,20.5,1009.1
